algorithm,graph_id,graph_hash,m,n,sample_id,seed,delete_probability,deleted_edge_count,num_edges,r,L,x_star_index,mis_size,x_star_left_count,x_star_right_count,gamma,Omega,p_gate,q_gate,absf2,absg2,success_probability,ideal_NH_circuit,fk_method,fk_num_steps,fk_norm_error,runtime_prepare,runtime_solver,runtime_total,cache_hit_prefix,cache_hit_clock,status,error_message
NHMIS-FKQAA,cklr_m4_s11_a74cdf9e960b216a,a74cdf9e960b216a,4,13,11,3608065954858741264,0.07,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.0866827682453591,0.9999995231643196,expm,5824.0,2.540190280342358e-13,0.7937777999904938,0.0008058999956119,0.8323600000003353,False,True,success,
NHMIS-HDQAA,cklr_m4_s11_a74cdf9e960b216a,a74cdf9e960b216a,4,13,11,3608065954858741264,0.07,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994870927494952,0.9999995231643196,expm,,,0.7937777999904938,0.0002482999989297,0.8326108999899589,False,False,success,
HMIS-HDQAA,cklr_m4_s12_b6a4bd73b70e05e1,b6a4bd73b70e05e1,4,13,12,4483576781008998014,0.09,3,42,13,715,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.0101298699516915,0.999999538065474,expm,,,0.5928590000257827,4.4800020987167954e-05,0.6407203999988269,False,False,success,
NHMIS-FKQAA,cklr_m4_s12_b6a4bd73b70e05e1,b6a4bd73b70e05e1,4,13,12,4483576781008998014,0.09,3,42,13,715,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1042932905215782,0.999999538065474,expm,5720.0,2.223776718324189e-13,0.5928590000257827,0.0009836000099312,0.6403905999904964,False,True,success,
NHMIS-HDQAA,cklr_m4_s12_b6a4bd73b70e05e1,b6a4bd73b70e05e1,4,13,12,4483576781008998014,0.09,3,42,13,715,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994871076377868,0.999999538065474,expm,,,0.5928590000257827,0.0002792000013869,0.6406733999901917,False,False,success,
HMIS-HDQAA,cklr_m4_s13_fa5b368991cc9f3f,fa5b368991cc9f3f,4,13,13,8396042630652244151,0.09,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1389400174766678,0.999999538065474,expm,,,0.6399910000036471,2.8799986466765404e-05,0.6820784999872558,False,False,success,
NHMIS-FKQAA,cklr_m4_s13_fa5b368991cc9f3f,fa5b368991cc9f3f,4,13,13,8396042630652244151,0.09,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.086682768703208,0.999999538065474,expm,5824.0,2.540190280342358e-13,0.6399910000036471,0.000776400003815,0.6817992999858689,False,True,success,
NHMIS-HDQAA,cklr_m4_s13_fa5b368991cc9f3f,fa5b368991cc9f3f,4,13,13,8396042630652244151,0.09,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994871076377868,0.999999538065474,expm,,,0.6399910000036471,0.0002464999852236,0.6820480999886058,False,False,success,
HMIS-HDQAA,cklr_m4_s14_4bf014764ff92cdc,4bf014764ff92cdc,4,13,14,4925742774039405500,0.09,4,41,13,702,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.0323633355127902,0.9999995082629384,expm,,,0.5992526999907568,2.770000719465316e-05,0.6327518000034615,False,False,success,
NHMIS-FKQAA,cklr_m4_s14_4bf014764ff92cdc,4bf014764ff92cdc,4,13,14,4925742774039405500,0.09,4,41,13,702,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1268802109220258,0.9999995082629384,expm,5616.0,7.878142582740113e-13,0.5992526999907568,0.0009677000052761,0.6324605999980122,False,True,success,
NHMIS-HDQAA,cklr_m4_s14_4bf014764ff92cdc,4bf014764ff92cdc,4,13,14,4925742774039405500,0.09,4,41,13,702,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994870778618858,0.9999995082629384,expm,,,0.5992526999907568,0.00025920002372,0.6327225999848451,False,False,success,
HMIS-HDQAA,cklr_m4_s15_53a82785e677496f,53a82785e677496f,4,13,15,1758435016433764025,0.09,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1389400174766678,0.9999995231643196,expm,,,0.7304327000165358,2.729997504502535e-05,0.7666924000077415,False,False,success,
NHMIS-FKQAA,cklr_m4_s15_53a82785e677496f,53a82785e677496f,4,13,15,1758435016433764025,0.09,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.0866827682746276,0.9999995231643196,expm,5824.0,2.540190280342358e-13,0.7304327000165358,0.0007135999912861,0.766413500008639,False,True,success,
NHMIS-HDQAA,cklr_m4_s15_53a82785e677496f,53a82785e677496f,4,13,15,1758435016433764025,0.09,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994870927497226,0.9999995231643196,expm,,,0.7304327000165358,0.0002466999867465,0.7666627000144217,False,False,success,
HMIS-HDQAA,cklr_m4_s16_062c3544abe014be,062c3544abe014be,4,13,16,3726149405464036517,0.11,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1389400174766678,0.999999538065474,expm,,,0.6649040000047535,3.1100003980100155e-05,0.7047258999955375,False,False,success,
NHMIS-FKQAA,cklr_m4_s16_062c3544abe014be,062c3544abe014be,4,13,16,3726149405464036517,0.11,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.086682768703208,0.999999538065474,expm,5824.0,2.540190280342358e-13,0.6649040000047535,0.0008386000117752,0.7044191999884788,False,True,success,
NHMIS-HDQAA,cklr_m4_s16_062c3544abe014be,062c3544abe014be,4,13,16,3726149405464036517,0.11,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994871076377868,0.999999538065474,expm,,,0.6649040000047535,0.0002714000002015,0.7046933999808971,False,False,success,
HMIS-HDQAA,cklr_m4_s17_bc7e55b7d1657083,bc7e55b7d1657083,4,13,17,6826459306292113342,0.11,5,40,13,689,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1988220831972216,0.9999994933617846,expm,,,0.4941958999843336,3.510000533424318e-05,0.5344527999986894,False,False,success,
NHMIS-FKQAA,cklr_m4_s17_bc7e55b7d1657083,bc7e55b7d1657083,4,13,17,6826459306292113342,0.11,5,40,13,689,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1094121703009399,0.9999994933617846,expm,5512.0,6.783462680459706e-14,0.4941958999843336,0.0012170000118203,0.534154099994339,False,True,success,
NHMIS-HDQAA,cklr_m4_s17_bc7e55b7d1657083,bc7e55b7d1657083,4,13,17,6826459306292113342,0.11,5,40,13,689,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994870629635956,0.9999994933617846,expm,,,0.4941958999843336,0.0002567999763414,0.5344162999826949,False,False,success,
HMIS-HDQAA,cklr_m4_s18_33b0f5ee319faf60,33b0f5ee319faf60,4,13,18,6533843983383432326,0.11,4,41,13,702,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.0323633355127902,0.9999995231643196,expm,,,0.5514750000147615,2.8000009479001164e-05,0.5854160000162665,False,False,success,
NHMIS-FKQAA,cklr_m4_s18_33b0f5ee319faf60,33b0f5ee319faf60,4,13,18,6533843983383432326,0.11,4,41,13,702,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1268802117627786,0.9999995231643196,expm,5616.0,7.878142582740113e-13,0.5514750000147615,0.0012851000064983,0.5851172000111546,False,True,success,
NHMIS-HDQAA,cklr_m4_s18_33b0f5ee319faf60,33b0f5ee319faf60,4,13,18,6533843983383432326,0.11,4,41,13,702,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994870927504044,0.9999995231643196,expm,,,0.5514750000147615,0.0002662000188138,0.5853865999961272,False,False,success,
HMIS-HDQAA,cklr_m4_s19_3bf7ee16a2ae6f1f,3bf7ee16a2ae6f1f,4,13,19,997091065982931378,0.11,5,40,13,689,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1988220831972216,0.9999994784606312,expm,,,0.5132303000136744,6.170000415295362e-05,0.5543021000048611,False,False,success,
NHMIS-FKQAA,cklr_m4_s19_3bf7ee16a2ae6f1f,3bf7ee16a2ae6f1f,4,13,19,997091065982931378,0.11,5,40,13,689,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.1094121714183353,0.9999994784606312,expm,5512.0,6.783462680459706e-14,0.5132303000136744,0.0017740000039339,0.5540080000064336,False,True,success,
NHMIS-HDQAA,cklr_m4_s19_3bf7ee16a2ae6f1f,3bf7ee16a2ae6f1f,4,13,19,997091065982931378,0.11,5,40,13,689,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724336,5.4921925808869954e-05,0.9994870480848494,0.9999994784606312,expm,,,0.5132303000136744,0.0002250999968964,0.5542366000008769,False,False,success,
HMIS-HDQAA,cklr_m4_s20_95745cf2e82d316e,95745cf2e82d316e,4,13,20,9115863265380465527,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6843950510956347,2.6600202545523643e-05,0.696454263990745,False,False,success,
NHMIS-FKQAA,cklr_m4_s20_95745cf2e82d316e,95745cf2e82d316e,4,13,20,9115863265380465527,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6843950510956347,0.0004463789518922,0.6960799559019506,False,True,success,
NHMIS-HDQAA,cklr_m4_s20_95745cf2e82d316e,95745cf2e82d316e,4,13,20,9115863265380465527,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6843950510956347,0.0003425390459597,0.6964256919454783,False,False,success,
HMIS-HDQAA,cklr_m4_s21_f13ab858d9c9ce10,f13ab858d9c9ce10,4,13,21,6201762600796281420,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.9271273240447044,3.860192373394966e-05,0.948498253012076,False,False,success,
NHMIS-FKQAA,cklr_m4_s21_f13ab858d9c9ce10,f13ab858d9c9ce10,4,13,21,6201762600796281420,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.9271273240447044,0.0006324129644781,0.9479309420567006,False,True,success,
NHMIS-HDQAA,cklr_m4_s21_f13ab858d9c9ce10,f13ab858d9c9ce10,4,13,21,6201762600796281420,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.9271273240447044,0.0005132220685482,0.948448243085295,False,False,success,
HMIS-HDQAA,cklr_m4_s22_673ea69aa4423e36,673ea69aa4423e36,4,13,22,4048033133701642219,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.1389400174766004,0.9999995231643196,expm,,,0.7523000270593911,3.0396971851587296e-05,0.7672867511864752,False,False,success,
NHMIS-FKQAA,cklr_m4_s22_673ea69aa4423e36,673ea69aa4423e36,4,13,22,4048033133701642219,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0866827682926814,0.9999995231643196,expm,5824.0,2.540190280342358e-13,0.7523000270593911,0.0004528739955276,0.7668944601900876,False,True,success,
NHMIS-HDQAA,cklr_m4_s22_673ea69aa4423e36,673ea69aa4423e36,4,13,22,4048033133701642219,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9994870927497226,0.9999995231643196,expm,,,0.7523000270593911,0.000356808071956,0.7672548131085932,False,False,success,
HMIS-HDQAA,cklr_m4_s23_efddff76eb02f7b3,efddff76eb02f7b3,4,13,23,827216317397197073,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.7690855490509421,2.871989272534848e-05,0.7840824259910733,False,False,success,
NHMIS-FKQAA,cklr_m4_s23_efddff76eb02f7b3,efddff76eb02f7b3,4,13,23,827216317397197073,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.7690855490509421,0.0004601590335369,0.7836832008324564,False,True,success,
NHMIS-HDQAA,cklr_m4_s23_efddff76eb02f7b3,efddff76eb02f7b3,4,13,23,827216317397197073,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.7690855490509421,0.0003658479545265,0.7840520159807056,False,False,success,
HMIS-HDQAA,cklr_m4_s24_4e8b5c3c04eaca7e,4e8b5c3c04eaca7e,4,13,24,154959872804275551,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6885642751585692,2.718996256589889e-05,0.7008568649180233,False,False,success,
NHMIS-FKQAA,cklr_m4_s24_4e8b5c3c04eaca7e,4e8b5c3c04eaca7e,4,13,24,154959872804275551,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6885642751585692,0.0004443989600986,0.7005100999958813,False,True,success,
NHMIS-HDQAA,cklr_m4_s24_4e8b5c3c04eaca7e,4e8b5c3c04eaca7e,4,13,24,154959872804275551,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6885642751585692,0.0003148259129375,0.7008279089350253,False,False,success,
HMIS-HDQAA,cklr_m4_s25_c7b73f82097b87c2,c7b73f82097b87c2,4,13,25,6679446689182026902,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6905388149898499,2.77860090136528e-05,0.7026559407822788,False,False,success,
NHMIS-FKQAA,cklr_m4_s25_c7b73f82097b87c2,c7b73f82097b87c2,4,13,25,6679446689182026902,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6905388149898499,0.0004348480142652,0.7022711669560522,False,True,success,
NHMIS-HDQAA,cklr_m4_s25_c7b73f82097b87c2,c7b73f82097b87c2,4,13,25,6679446689182026902,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6905388149898499,0.0003524180501699,0.7026264269370586,False,False,success,
HMIS-HDQAA,cklr_m4_s26_086a0ba2cc944e92,086a0ba2cc944e92,4,13,26,6786531919061636376,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.1389400174766004,0.999999538065474,expm,,,0.6738340700976551,2.74009071290493e-05,0.6859463232103735,False,False,success,
NHMIS-FKQAA,cklr_m4_s26_086a0ba2cc944e92,086a0ba2cc944e92,4,13,26,6786531919061636376,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.086682768703208,0.999999538065474,expm,5824.0,2.540190280342358e-13,0.6738340700976551,0.0004288870841264,0.6855924960691482,False,True,success,
NHMIS-HDQAA,cklr_m4_s26_086a0ba2cc944e92,086a0ba2cc944e92,4,13,26,6786531919061636376,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9994871076377868,0.999999538065474,expm,,,0.6738340700976551,0.0003218869678676,0.6859171860851347,False,False,success,
HMIS-HDQAA,cklr_m4_s27_f417008791a22ee3,f417008791a22ee3,4,13,27,4771531901033428195,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.686757838120684,2.767401747405529e-05,0.6989669578615576,False,False,success,
NHMIS-FKQAA,cklr_m4_s27_f417008791a22ee3,f417008791a22ee3,4,13,27,4771531901033428195,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.686757838120684,0.0004556430503726,0.6985925219487399,False,True,success,
NHMIS-HDQAA,cklr_m4_s27_f417008791a22ee3,f417008791a22ee3,4,13,27,4771531901033428195,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.686757838120684,0.0003414310049265,0.6989373948890716,False,False,success,
HMIS-HDQAA,cklr_m4_s28_60e242c28fb25b91,60e242c28fb25b91,4,13,28,4292831083487519812,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6823903068434447,2.752291038632393e-05,0.6945337799843401,False,False,success,
NHMIS-FKQAA,cklr_m4_s28_60e242c28fb25b91,60e242c28fb25b91,4,13,28,4292831083487519812,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6823903068434447,0.0004499061033129,0.6941498070955276,False,True,success,
NHMIS-HDQAA,cklr_m4_s28_60e242c28fb25b91,60e242c28fb25b91,4,13,28,4292831083487519812,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6823903068434447,0.000351645052433,0.6945045590400696,False,False,success,
HMIS-HDQAA,cklr_m4_s29_dd470a2e744d1721,dd470a2e744d1721,4,13,29,7698894861086415221,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6807955580297858,3.634998574852944e-05,0.6929827609565109,False,False,success,
NHMIS-FKQAA,cklr_m4_s29_dd470a2e744d1721,dd470a2e744d1721,4,13,29,7698894861086415221,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6807955580297858,0.0004342158790677,0.6925959209911525,False,True,success,
NHMIS-HDQAA,cklr_m4_s29_dd470a2e744d1721,dd470a2e744d1721,4,13,29,7698894861086415221,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6807955580297858,0.000345443142578,0.6929445951245725,False,False,success,
HMIS-HDQAA,cklr_m4_s30_9a56d9b2222d549e,9a56d9b2222d549e,4,13,30,7942324138664706266,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6799562671221793,2.768984995782376e-05,0.6920724639203399,False,False,success,
NHMIS-FKQAA,cklr_m4_s30_9a56d9b2222d549e,9a56d9b2222d549e,4,13,30,7942324138664706266,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6799562671221793,0.0004348610527813,0.6916918540373445,False,True,success,
NHMIS-HDQAA,cklr_m4_s30_9a56d9b2222d549e,9a56d9b2222d549e,4,13,30,7942324138664706266,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6799562671221793,0.0003482280299067,0.6920430751051754,False,False,success,
HMIS-HDQAA,cklr_m4_s31_8ed7ac5d14ced8c6,8ed7ac5d14ced8c6,4,13,31,2188862336449306996,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.1389400174766004,0.999999538065474,expm,,,0.6734663168899715,2.718390896916389e-05,0.6873835800215602,False,False,success,
NHMIS-FKQAA,cklr_m4_s31_8ed7ac5d14ced8c6,8ed7ac5d14ced8c6,4,13,31,2188862336449306996,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.086682768703208,0.999999538065474,expm,5824.0,2.540190280342358e-13,0.6734663168899715,0.0004274761304259,0.6870372120756656,False,True,success,
NHMIS-HDQAA,cklr_m4_s31_8ed7ac5d14ced8c6,8ed7ac5d14ced8c6,4,13,31,2188862336449306996,0.03,2,43,13,728,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9994871076377868,0.999999538065474,expm,,,0.6734663168899715,0.0003136289305984,0.6873543201945722,False,False,success,
HMIS-HDQAA,cklr_m4_s32_c17c42c60334aaca,c17c42c60334aaca,4,13,32,5222348109834951306,0.03,3,42,13,715,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.0101298699516867,0.999999538065474,expm,,,0.6641131560318172,2.6326859369874e-05,0.676273609045893,False,False,success,
NHMIS-FKQAA,cklr_m4_s32_c17c42c60334aaca,c17c42c60334aaca,4,13,32,5222348109834951306,0.03,3,42,13,715,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.1042932905215782,0.999999538065474,expm,5720.0,2.223776718324189e-13,0.6641131560318172,0.0004379309248179,0.6759276739321649,False,True,success,
NHMIS-HDQAA,cklr_m4_s32_c17c42c60334aaca,c17c42c60334aaca,4,13,32,5222348109834951306,0.03,3,42,13,715,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.9994871076377868,0.999999538065474,expm,,,0.6641131560318172,0.0003150000702589,0.6762456279247999,False,False,success,
HMIS-HDQAA,cklr_m4_s33_ff32fede4188a0ba,ff32fede4188a0ba,4,13,33,7770899495916643650,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6872884340118617,2.681487239897251e-05,0.7010849788784981,False,False,success,
NHMIS-FKQAA,cklr_m4_s33_ff32fede4188a0ba,ff32fede4188a0ba,4,13,33,7770899495916643650,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6872884340118617,0.0004326459020376,0.7007025128696114,False,True,success,
NHMIS-HDQAA,cklr_m4_s33_ff32fede4188a0ba,ff32fede4188a0ba,4,13,33,7770899495916643650,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6872884340118617,0.0003511880058795,0.7010564869269729,False,False,success,
HMIS-HDQAA,cklr_m4_s34_5588d88175aee7ff,5588d88175aee7ff,4,13,34,3404838659905703248,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.3771352574141652,0.9999995380657012,expm,,,0.6816453030332923,2.7475878596305847e-05,0.6954953190870583,False,False,success,
NHMIS-FKQAA,cklr_m4_s34_5588d88175aee7ff,5588d88175aee7ff,4,13,34,3404838659905703248,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.102634914240938,0.9999995380657012,expm,5928.0,1.232347557333924e-13,0.6816453030332923,0.0004397372249513,0.6951232170686126,False,True,success,
NHMIS-HDQAA,cklr_m4_s34_5588d88175aee7ff,5588d88175aee7ff,4,13,34,3404838659905703248,0.03,1,44,13,741,15,4,4,0,10.0,1.0,2.0,4.0,0.9999450780724328,5.492192580908934e-05,0.999487107638014,0.9999995380657012,expm,,,0.6816453030332923,0.0003398989792913,0.695466160075739,False,False,success,
